Product - English Name,Date of Sale,Total Amount Sold,month,day,Quantity of Order Received,Quantity of Order Placed,Quantity of Order Left
Fresh Lettuce,14/1/2020,0.5,1,1,2,2.1,1.6
Fresh Lettuce,15/1/2020,0.5,1,2,3,3,2.5
Fresh Lettuce,16/1/2020,0.55,1,3,5,5,4.45
Fresh Lettuce,17/1/2020,0.45,1,4,6,6,5.55
Fresh Lettuce,18/1/2020,0.75,1,5,4,4,3.25
Fresh Lettuce,19/1/2020,0.7,1,6,3,2.9,2.2
Fresh Lettuce,20/1/2020,0.35,1,0,4,4,3.65
Fresh Lettuce,21/1/2020,0.65,1,1,3,3,2.35
Fresh Lettuce,22/1/2020,0.65,1,2,4,4,3.35
Fresh Lettuce,23/1/2020,0.6,1,3,4,4.2,3.6
Fresh Lettuce,24/1/2020,2.15,1,4,6,6.4,4.25
Fresh Lettuce,25/1/2020,0.65,1,5,5,5,4.35
Fresh Lettuce,26/1/2020,0.4,1,6,6,6,5.6
Fresh Lettuce,27/1/2020,0.65,1,0,3,3.1,2.45
Fresh Lettuce,28/1/2020,0.4,1,1,3,3.4,3
Fresh Lettuce,29/1/2020,0.25,1,2,5,4.8,4.55
Fresh Lettuce,30/1/2020,0.25,1,3,3,3.3,3.05
Fresh Lettuce,31/1/2020,0.15,1,4,2,2.3,2.15
Fresh Lettuce,1/2/2020,0.35,2,5,2,2,1.65
Fresh Lettuce,2/2/2020,0.2,2,6,3,3.1,2.9
Fresh Lettuce,3/2/2020,0.25,2,0,2,2.1,1.85
Fresh Lettuce,4/2/2020,0.2,2,1,4,4,3.8
Fresh Lettuce,5/2/2020,0.25,2,2,2,2.2,1.95
Fresh Lettuce,6/2/2020,0.15,2,3,4,3.8,3.65
Fresh Lettuce,7/2/2020,0.25,2,4,3,4.5,4.25
Fresh Lettuce,8/2/2020,0.1,2,5,2,2.1,2
Fresh Lettuce,9/2/2020,0.2,2,6,2,2.2,2
Fresh Lettuce,10/2/2020,0.05,2,0,1,1.1,1.05
Fresh Lettuce,11/2/2020,0,2,1,0,0,0
Fresh Lettuce,12/2/2020,0.2,2,2,2,2.2,2
Fresh Lettuce,13/2/2020,0.3,2,3,2,2.3,2
Fresh Lettuce,14/2/2020,0.85,2,4,2,2,1.15
Fresh Lettuce,15/2/2020,0.1,2,5,3,3.2,3.1
Fresh Lettuce,16/2/2020,0.1,2,6,1,1.2,1.1
Fresh Lettuce,17/2/2020,0.15,2,0,2,2,1.85
Fresh Lettuce,18/2/2020,0.05,2,1,2,1.8,1.75
Fresh Lettuce,19/2/2020,0,2,2,2,1.8,1.8
Fresh Lettuce,20/2/2020,0.2,2,3,1,1.1,0.9
Fresh Lettuce,21/2/2020,0.2,2,4,0,0,0
Fresh Lettuce,22/2/2020,0.1,2,5,4,4,3.9
Fresh Lettuce,23/2/2020,0.15,2,6,1,1.1,0.95
Fresh Lettuce,24/2/2020,0.1,2,0,2,2.3,2.2
Fresh Lettuce,25/2/2020,0.1,2,1,1,1.2,1.1
Fresh Lettuce,26/2/2020,0.1,2,2,1,1,0.9
Fresh Lettuce,27/2/2020,0.2,2,3,2,1.9,1.7
Fresh Lettuce,28/2/2020,0.1,2,4,2,2.1,2
Fresh Lettuce,29/2/2020,0.4,2,5,3,2.8,2.4
Fresh Lettuce,1/3/2020,0.4,3,6,2,2,1.6
Fresh Lettuce,2/3/2020,0.2,3,0,2,2,1.8
Fresh Lettuce,3/3/2020,0.3,3,1,2,2.3,2
Fresh Lettuce,4/3/2020,0.25,3,2,2,2.2,1.95
Fresh Lettuce,5/3/2020,0.35,3,3,2,2.3,1.95
Fresh Lettuce,6/3/2020,0.4,3,4,1,1,0.6
Fresh Lettuce,7/3/2020,0.6,3,5,2,2.3,1.7
Fresh Lettuce,8/3/2020,0.05,3,6,2,2,1.95
Fresh Lettuce,9/3/2020,0.25,3,0,2,2,1.75
Fresh Lettuce,10/3/2020,0,3,1,2,2.3,2.3
Fresh Lettuce,11/3/2020,0,3,2,1,1.2,1.2
Fresh Lettuce,12/3/2020,0.15,3,3,0,0,0
Fresh Lettuce,13/3/2020,0.1,3,4,1,1.1,1
Fresh Lettuce,14/3/2020,0.15,3,5,3,3.1,2.95
Fresh Lettuce,15/3/2020,0.15,3,6,2,1.8,1.65
Fresh Lettuce,16/3/2020,0.25,3,0,1,0.9,0.65
Fresh Lettuce,17/3/2020,0.25,3,1,1,1.1,0.85
Fresh Lettuce,18/3/2020,0.2,3,2,1,1,0.8
Fresh Lettuce,19/3/2020,0.1,3,3,2,2.4,2.3
Fresh Lettuce,20/3/2020,0,3,4,1,1.2,1.2
Fresh Lettuce,21/3/2020,0.05,3,5,1,1.1,1.05
Fresh Lettuce,22/3/2020,0.05,3,6,2,1.8,1.75
Fresh Lettuce,23/3/2020,0.05,3,0,1,1,0.95
Fresh Lettuce,24/3/2020,0,3,1,1,0.8,0.8
Fresh Lettuce,25/3/2020,0.05,3,2,1,1.2,1.15
Fresh Lettuce,26/3/2020,0,3,3,1,1.2,1.2
Fresh Lettuce,27/3/2020,0.1,3,4,0,0,0
Fresh Lettuce,28/3/2020,0,3,5,0,0,0
Fresh Lettuce,29/3/2020,0.1,3,6,2,2.1,2
Fresh Lettuce,30/3/2020,0,3,0,1,1.2,1.2
Fresh Lettuce,31/3/2020,0.1,3,1,0,0,0
Fresh Lettuce,1/4/2020,0,4,2,1,1.1,1.1
Fresh Lettuce,2/4/2020,0.15,4,3,0,0,0
Fresh Lettuce,3/4/2020,0.05,4,4,2.5,2.5,2.45
Fresh Lettuce,4/4/2020,0.3,4,5,1,0.9,0.6
Fresh Lettuce,5/4/2020,0.25,4,6,2,2,1.75
Fresh Lettuce,6/4/2020,0,4,0,2,1.8,1.8
Fresh Lettuce,7/4/2020,0,4,1,0,0,0
Fresh Lettuce,8/4/2020,0,4,2,0,0,0
Fresh Lettuce,9/4/2020,0,4,3,0,0,0
Fresh Lettuce,10/4/2020,0,4,4,0,0,0
Fresh Lettuce,11/4/2020,0,4,5,1,1,1
Fresh Lettuce,12/4/2020,0.05,4,6,0,0,0
Fresh Lettuce,13/4/2020,0.05,4,0,1,1,0.95
Fresh Lettuce,14/4/2020,0,4,1,0,0,0
Fresh Lettuce,15/4/2020,0,4,2,0,0,0
Fresh Lettuce,16/4/2020,0,4,3,0,0,0
Fresh Lettuce,17/4/2020,0,4,4,0,0,0
Fresh Lettuce,18/4/2020,0.05,4,5,0,0,0
Fresh Lettuce,19/4/2020,0.1,4,6,0,0,0
Fresh Lettuce,20/4/2020,0,4,0,0,0,0
Fresh Lettuce,21/4/2020,0,4,1,0,0,0
Fresh Lettuce,22/4/2020,0,4,2,0,0,0
Fresh Lettuce,23/4/2020,0,4,3,0.5,0.4,0.4
Fresh Lettuce,24/4/2020,0,4,4,0,0,0
Fresh Lettuce,25/4/2020,0.05,4,5,0,0,0
Fresh Lettuce,26/4/2020,0.05,4,6,0,0,0
Fresh Lettuce,27/4/2020,0,4,0,0,0,0
Fresh Lettuce,28/4/2020,0,4,1,0,0,0
Fresh Lettuce,29/4/2020,0,4,2,0,0,0
Fresh Lettuce,30/4/2020,0,4,3,0,0,0
Fresh Lettuce,1/5/2020,0.1,5,4,0,0,0
Fresh Lettuce,2/5/2020,0,5,5,0,0,0
Fresh Lettuce,3/5/2020,0,5,6,0,0,0
Fresh Lettuce,4/5/2020,0,5,0,0,0,0
Fresh Lettuce,5/5/2020,0.1,5,1,0,0,0
Fresh Lettuce,6/5/2020,0,5,2,0,0,0
Fresh Lettuce,7/5/2020,0,5,3,0,0,0
Fresh Lettuce,8/5/2020,0,5,4,1,1.2,1.2
Fresh Lettuce,9/5/2020,0.05,5,5,0,0,0
Fresh Lettuce,10/5/2020,0,5,6,0,0,0
Fresh Lettuce,11/5/2020,0,5,0,0,0,0
Fresh Lettuce,12/5/2020,0,5,1,0,0,0
Fresh Lettuce,13/5/2020,0,5,2,0,0,0
Fresh Lettuce,14/5/2020,0,5,3,0,0,0
Fresh Lettuce,15/5/2020,0,5,4,0,0,0
Fresh Lettuce,16/5/2020,0.05,5,5,0,0,0
Fresh Lettuce,17/5/2020,0.05,5,6,0,0,0
Fresh Lettuce,18/5/2020,0,5,0,0,0,0
Fresh Lettuce,19/5/2020,0,5,1,0,0,0
Fresh Lettuce,20/5/2020,0,5,2,0,0,0
Fresh Lettuce,21/5/2020,0,5,3,0,0,0
Fresh Lettuce,22/5/2020,0.1,5,4,0,0,0
Fresh Lettuce,23/5/2020,0,5,5,0.5,0.7,0.7
Fresh Lettuce,24/5/2020,0,5,6,0,0,0
Fresh Lettuce,25/5/2020,0,5,0,0,0,0
Fresh Lettuce,26/5/2020,0,5,1,0,0,0
Fresh Lettuce,27/5/2020,0,5,2,0,0,0
Fresh Lettuce,28/5/2020,0,5,3,0,0,0
Fresh Lettuce,29/5/2020,0,5,4,0,0,0
Fresh Lettuce,30/5/2020,0.1,5,5,0,0,0
Fresh Lettuce,31/5/2020,0.1,5,6,0,0,0
Fresh Lettuce,1/6/2020,0.2,6,0,0,0,0
Fresh Lettuce,2/6/2020,0.1,6,1,1,1,0.9
Fresh Lettuce,3/6/2020,0,6,2,0,0,0
Fresh Lettuce,4/6/2020,0,6,3,0,0,0
Fresh Lettuce,5/6/2020,0,6,4,0,0,0
Fresh Lettuce,6/6/2020,0,6,5,0,0,0
Fresh Lettuce,7/6/2020,0,6,6,0,0,0
Fresh Lettuce,8/6/2020,0,6,0,0,0,0
Fresh Lettuce,9/6/2020,0,6,1,0,0,0
Fresh Lettuce,10/6/2020,0,6,2,0,0,0
Fresh Lettuce,11/6/2020,0,6,3,0,0,0
Fresh Lettuce,12/6/2020,0,6,4,0,0,0
Fresh Lettuce,13/6/2020,0.05,6,5,1,1.3,1.25
Fresh Lettuce,14/6/2020,0.2,6,6,0,0,0
Fresh Lettuce,15/6/2020,0.1,6,0,0,0,0
Fresh Lettuce,16/6/2020,0,6,1,0,0,0
Fresh Lettuce,17/6/2020,0,6,2,0,0,0
Fresh Lettuce,18/6/2020,0,6,3,0,0,0
Fresh Lettuce,19/6/2020,0.1,6,4,6,0,-0.1
Fresh Lettuce,20/6/2020,0.8,6,5,8,3.8,3
Fresh Lettuce,21/6/2020,0.4,6,6,4,0,-0.4
Fresh Lettuce,22/6/2020,0.15,6,0,10,0,-0.15
Fresh Lettuce,23/6/2020,0.1,6,1,5,5,4.9
Fresh Lettuce,24/6/2020,0.05,6,2,3,3.2,3.15
Fresh Lettuce,25/6/2020,0.1,6,3,0,0,0
Fresh Lettuce,26/6/2020,0.1,6,4,0,0,0
Fresh Lettuce,27/6/2020,0.35,6,5,5,5.4,5.05
Fresh Lettuce,28/6/2020,0.25,6,6,2,1.9,1.65
Fresh Lettuce,29/6/2020,0.4,6,0,2,1.7,1.3
Fresh Lettuce,30/6/2020,0.4,6,1,1.5,1.2,0.8
Fresh Lettuce,1/7/2020,0.25,7,2,1.5,1.6,1.35
Fresh Lettuce,2/7/2020,0.05,7,3,1.5,1.7,1.65
Fresh Lettuce,3/7/2020,0.75,7,4,0,0,0
Fresh Lettuce,4/7/2020,0.65,7,5,5,5,4.35
Fresh Lettuce,5/7/2020,0.3,7,6,2,2,1.7
Fresh Lettuce,6/7/2020,0.45,7,0,2,2,1.55
Fresh Lettuce,7/7/2020,0,7,1,1.5,1.3,1.3
Fresh Lettuce,8/7/2020,0.15,7,2,1.5,1.5,1.35
Fresh Lettuce,9/7/2020,0.35,7,3,3,3,2.65
Fresh Lettuce,10/7/2020,0.55,7,4,3,3.5,2.95
Fresh Lettuce,11/7/2020,0.5,7,5,4,4.2,3.7
Fresh Lettuce,12/7/2020,0.2,7,6,1.5,1.6,1.4
Fresh Lettuce,13/7/2020,0.15,7,0,1.5,1.6,1.45
Fresh Lettuce,14/7/2020,0.15,7,1,1.5,1.5,1.35
Fresh Lettuce,15/7/2020,0,7,2,0,0,0
Fresh Lettuce,16/7/2020,0.4,7,3,0,0,0
Fresh Lettuce,17/7/2020,0.25,7,4,4,3.8,3.55
Fresh Lettuce,18/7/2020,0.4,7,5,1.5,1.6,1.2
Fresh Lettuce,19/7/2020,0.35,7,6,2.5,2.7,2.35
Fresh Lettuce,20/7/2020,0,7,0,1,1,1
Fresh Lettuce,21/7/2020,0.1,7,1,1,1.1,1
Fresh Lettuce,22/7/2020,0.1,7,2,1.5,1.6,1.5
Fresh Lettuce,23/7/2020,0,7,3,1,1,1
Fresh Lettuce,24/7/2020,0.3,7,4,1.5,1.7,1.4
Fresh Lettuce,25/7/2020,0.7,7,5,0,0,0
Fresh Lettuce,26/7/2020,0.2,7,6,3,3,2.8
Fresh Lettuce,27/7/2020,0.05,7,0,1,1,0.95
Fresh Lettuce,28/7/2020,0,7,1,1,1,1
Fresh Lettuce,29/7/2020,0.35,7,2,2,1.9,1.55
Fresh Lettuce,30/7/2020,0.6,7,3,1.5,1.4,0.8
Fresh Lettuce,31/7/2020,0.65,7,4,6,6,5.35
Fresh Lettuce,1/8/2020,0.6,8,5,2,2.1,1.5
Fresh Lettuce,2/8/2020,0.05,8,6,1,0.9,0.85
Fresh Lettuce,3/8/2020,0,8,0,1,1.2,1.2
Fresh Lettuce,4/8/2020,0.25,8,1,0,0,0
Fresh Lettuce,5/8/2020,0.1,8,2,1,1.1,1
Fresh Lettuce,6/8/2020,0.4,8,3,2,2,1.6
Fresh Lettuce,7/8/2020,0.5,8,4,3,3.2,2.7
Fresh Lettuce,8/8/2020,0.4,8,5,3,3,2.6
Fresh Lettuce,9/8/2020,0.6,8,6,3,2.9,2.3
Fresh Lettuce,10/8/2020,0.15,8,0,0,0,0
Fresh Lettuce,11/8/2020,0.15,8,1,2,2.2,2.05
Fresh Lettuce,12/8/2020,0,8,2,1,1,1
Fresh Lettuce,13/8/2020,0.3,8,3,0,0,0
Fresh Lettuce,14/8/2020,0.8,8,4,3,2.9,2.1
Fresh Lettuce,15/8/2020,0.6,8,5,4,4,3.4
Fresh Lettuce,16/8/2020,0.2,8,6,1.5,1.8,1.6
Fresh Lettuce,17/8/2020,0.15,8,0,0,0,0
Fresh Lettuce,18/8/2020,0.2,8,1,0,0,0
Fresh Lettuce,19/8/2020,0.25,8,2,1.5,1.5,1.25
Fresh Lettuce,20/8/2020,0.1,8,3,1.5,1.6,1.5
Fresh Lettuce,21/8/2020,0.5,8,4,3,3.1,2.6
Fresh Lettuce,22/8/2020,0.55,8,5,1.5,1.7,1.15
Fresh Lettuce,23/8/2020,0.4,8,6,1.5,1.5,1.1
Fresh Lettuce,24/8/2020,0.2,8,0,1.5,1.5,1.3
Fresh Lettuce,25/8/2020,0.35,8,1,1.5,1.6,1.25
Fresh Lettuce,26/8/2020,0.1,8,2,1.5,1.5,1.4
Fresh Lettuce,27/8/2020,0.1,8,3,1,1.1,1
Fresh Lettuce,28/8/2020,0.9,8,4,2,2.1,1.2
Fresh Lettuce,29/8/2020,0.75,8,5,3,2.8,2.05
Fresh Lettuce,30/8/2020,0.2,8,6,3,2.8,2.6
Fresh Lettuce,31/8/2020,0.2,8,0,1.5,1.5,1.3
Fresh Lettuce,1/9/2020,0,9,1,1,1,1
Fresh Lettuce,2/9/2020,0.4,9,2,1,1,0.6
Fresh Lettuce,3/9/2020,0.25,9,3,1.5,1.6,1.35
Fresh Lettuce,4/9/2020,0.35,9,4,4,4.4,4.05
Fresh Lettuce,5/9/2020,0.95,9,5,3,3.2,2.25
Fresh Lettuce,6/9/2020,0.2,9,6,3,3,2.8
Fresh Lettuce,7/9/2020,0,9,0,1,1,1
Fresh Lettuce,8/9/2020,0.15,9,1,1,1,0.85
Fresh Lettuce,9/9/2020,0.1,9,2,1,1,0.9
Fresh Lettuce,10/9/2020,0.1,9,3,1,1,0.9
Fresh Lettuce,11/9/2020,0.4,9,4,3,3.1,2.7
Fresh Lettuce,12/9/2020,0.6,9,5,2,2.2,1.6
Fresh Lettuce,13/9/2020,0.5,9,6,3,3,2.5
Fresh Lettuce,14/9/2020,0.15,9,0,1.5,1.3,1.15
Fresh Lettuce,15/9/2020,0.2,9,1,1,1.1,0.9
Fresh Lettuce,16/9/2020,0.15,9,2,1,1.1,0.95
Fresh Lettuce,17/9/2020,0.25,9,3,1,1,0.75
Fresh Lettuce,18/9/2020,0.7,9,4,2.5,2.7,2
Fresh Lettuce,19/9/2020,0.45,9,5,3,3.2,2.75
Fresh Lettuce,20/9/2020,0.3,9,6,1,1.1,0.8
Fresh Lettuce,21/9/2020,0,9,0,0,0,0
Fresh Lettuce,22/9/2020,0.1,9,1,0,0,0
Fresh Lettuce,23/9/2020,0.25,9,2,1,1,0.75
Fresh Lettuce,24/9/2020,0.15,9,3,1.5,1.8,1.65
Fresh Lettuce,25/9/2020,0.25,9,4,3,3.3,3.05
Fresh Lettuce,26/9/2020,0.75,9,5,3,3,2.25
Fresh Lettuce,27/9/2020,0.35,9,6,2,2.1,1.75
Fresh Lettuce,28/9/2020,0.15,9,0,1,0.5,0.35
Fresh Lettuce,29/9/2020,0.15,9,1,1,1,0.85
Fresh Lettuce,30/9/2020,0.25,9,2,1,1.1,0.85
Fresh Lettuce,1/10/2020,0.25,10,3,1,1,0.75
Fresh Lettuce,2/10/2020,0.3,10,4,4,4.1,3.8
Fresh Lettuce,3/10/2020,0.55,10,5,2,2.2,1.65
Fresh Lettuce,4/10/2020,0.25,10,6,2,1.8,1.55
Fresh Lettuce,5/10/2020,0.1,10,0,0,0,0
Fresh Lettuce,6/10/2020,0.35,10,1,1,0.8,0.45
Fresh Lettuce,7/10/2020,0.3,10,2,1,1.3,1
Fresh Lettuce,8/10/2020,0.1,10,3,1,1.2,1.1
Fresh Lettuce,9/10/2020,0.45,10,4,3,3,2.55
Fresh Lettuce,10/10/2020,0.7,10,5,4,4,3.3
Fresh Lettuce,11/10/2020,0.7,10,6,2,2,1.3
Fresh Lettuce,12/10/2020,0.1,10,0,1,1.2,1.1
Fresh Lettuce,13/10/2020,0.2,10,1,1,1.2,1
Fresh Lettuce,14/10/2020,0.2,10,2,0,0,0
Fresh Lettuce,15/10/2020,0.1,10,3,1,0.8,0.7
Fresh Lettuce,16/10/2020,0.45,10,4,4,4,3.55
Fresh Lettuce,17/10/2020,0.35,10,5,2,2.1,1.75
Fresh Lettuce,18/10/2020,0.35,10,6,1,1.1,0.75
Fresh Lettuce,19/10/2020,0.05,10,0,1,1.3,1.25
Fresh Lettuce,20/10/2020,0.2,10,1,1,1.2,1
Fresh Lettuce,21/10/2020,0.15,10,2,0,0,0
Fresh Lettuce,22/10/2020,0,10,3,1,1.1,1.1
Fresh Lettuce,23/10/2020,0.45,10,4,3,3,2.55
Fresh Lettuce,24/10/2020,0.85,10,5,4,4.2,3.35
Fresh Lettuce,25/10/2020,0.3,10,6,2,1.8,1.5
Fresh Lettuce,26/10/2020,0.05,10,0,1,1,0.95
Fresh Lettuce,27/10/2020,0.25,10,1,1,1,0.75
Fresh Lettuce,28/10/2020,0.1,10,2,1,1,0.9
Fresh Lettuce,29/10/2020,0.35,10,3,2,2.3,1.95
Fresh Lettuce,30/10/2020,0.7,10,4,3,3,2.3
Fresh Lettuce,31/10/2020,0.75,10,5,2,2.2,1.45
Fresh Lettuce,1/11/2020,0.35,11,6,3,3.1,2.75
Fresh Lettuce,2/11/2020,0.15,11,0,1,1.3,1.15
Fresh Lettuce,3/11/2020,0.25,11,1,1,1.1,0.85
Fresh Lettuce,4/11/2020,0.25,11,2,2,1.8,1.55
Fresh Lettuce,5/11/2020,0.2,11,3,2,2,1.8
Fresh Lettuce,6/11/2020,0.8,11,4,4,4,3.2
Fresh Lettuce,7/11/2020,1.15,11,5,3,1.9,0.75
Fresh Lettuce,8/11/2020,0.3,11,6,1,1.3,1
Fresh Lettuce,9/11/2020,0.25,11,0,1.5,1.5,1.25
Fresh Lettuce,10/11/2020,0.1,11,1,2,2.1,2
Fresh Lettuce,11/11/2020,0.2,11,2,2,1.9,1.7
Fresh Lettuce,12/11/2020,0.25,11,3,1,1.2,0.95
Fresh Lettuce,13/11/2020,0.4,11,4,3,3.2,2.8
Fresh Lettuce,14/11/2020,0.35,11,5,3,3,2.65
Fresh Lettuce,15/11/2020,0.8,11,6,2,1,0.2
Fresh Lettuce,16/11/2020,0.15,11,0,5,2.2,2.05
Fresh Lettuce,17/11/2020,0.1,11,1,2,2.1,2
Fresh Lettuce,18/11/2020,0,11,2,1,1,1
Fresh Lettuce,19/11/2020,0.5,11,3,0,0,0
Fresh Lettuce,20/11/2020,0.9,11,4,4,4,3.1
Fresh Lettuce,21/11/2020,0.5,11,5,4,4,3.5
Fresh Lettuce,22/11/2020,0.55,11,6,2.5,2.6,2.05
Fresh Lettuce,23/11/2020,0.3,11,0,2,2,1.7
Fresh Lettuce,24/11/2020,0.1,11,1,1.5,1.7,1.6
Fresh Lettuce,25/11/2020,0.15,11,2,1,1.1,0.95
Fresh Lettuce,26/11/2020,0.4,11,3,1.5,1.7,1.3
Fresh Lettuce,27/11/2020,0.35,11,4,3,3,2.65
Fresh Lettuce,28/11/2020,0.45,11,5,4,3.8,3.35
Fresh Lettuce,29/11/2020,0.3,11,6,1,1.3,1
Fresh Lettuce,30/11/2020,0.4,11,0,1,1.2,0.8
Fresh Lettuce,1/12/2020,0.25,12,1,0,0,0
Fresh Lettuce,2/12/2020,0.2,12,2,0,0,0
Fresh Lettuce,3/12/2020,0.45,12,3,0,0,0
Fresh Lettuce,4/12/2020,0.65,12,4,0,0,0
Fresh Lettuce,5/12/2020,0.35,12,5,0,0,0
Fresh Lettuce,6/12/2020,0.05,12,6,0,0,0
Fresh Lettuce,7/12/2020,0.2,12,0,0,0,0
Fresh Lettuce,8/12/2020,0.3,12,1,0,0,0
Fresh Lettuce,9/12/2020,0.2,12,2,0,0,0
Fresh Lettuce,10/12/2020,0.05,12,3,0,0,0
Fresh Lettuce,11/12/2020,0.7,12,4,0,0,0
Fresh Lettuce,12/12/2020,0.55,12,5,0,0,0
Fresh Lettuce,13/12/2020,0.25,12,6,0,0,0
Fresh Lettuce,14/12/2020,0.25,12,0,0,0,0
Fresh Lettuce,15/12/2020,0.2,12,1,0,0,0
Fresh Lettuce,16/12/2020,0.35,12,2,0,0,0
Fresh Lettuce,17/12/2020,0.5,12,3,0,0,0
Fresh Lettuce,18/12/2020,0.85,12,4,0,0,0
Fresh Lettuce,19/12/2020,0.7,12,5,0,0,0
Fresh Lettuce,20/12/2020,0.2,12,6,0,0,0
Fresh Lettuce,21/12/2020,0.1,12,0,0,0,0
Fresh Lettuce,22/12/2020,0.2,12,1,0,0,0
Fresh Lettuce,23/12/2020,0.55,12,2,0,0,0
Fresh Lettuce,24/12/2020,0.65,12,3,0,0,0
Fresh Lettuce,25/12/2020,1,12,4,0,0,0
Fresh Lettuce,26/12/2020,0.4,12,5,0,0,0
Fresh Lettuce,27/12/2020,0.15,12,6,0,0,0
Fresh Lettuce,28/12/2020,0.45,12,0,0,0,0
Fresh Lettuce,29/12/2020,0.45,12,1,0,0,0
Fresh Lettuce,30/12/2020,0.6,12,2,0,0,0
Fresh Lettuce,31/12/2020,1.3,12,3,0,0,0
Baby Cabbage,1/1/2018,2.66,1,0,10,10,7.34
Baby Cabbage,2/1/2018,0.7,1,1,10,10,9.3
Baby Cabbage,3/1/2018,1.96,1,2,10,10,8.04
Baby Cabbage,4/1/2018,0.7,1,3,0,0,0
Baby Cabbage,5/1/2018,1.96,1,4,8,8,6.04
Baby Cabbage,6/1/2018,1.54,1,5,10,10,8.46
Baby Cabbage,7/1/2018,1.12,1,6,12,12,10.88
Baby Cabbage,8/1/2018,1.12,1,0,10,10,8.88
Baby Cabbage,9/1/2018,0.7,1,1,8,8,7.3
Baby Cabbage,10/1/2018,1.82,1,2,10,10,8.18
Baby Cabbage,11/1/2018,1.26,1,3,10,10,8.74
Baby Cabbage,12/1/2018,3.64,1,4,0,0,0
Baby Cabbage,13/1/2018,2.66,1,5,10,10,7.34
Baby Cabbage,14/1/2018,1.68,1,6,10,10,8.32
Baby Cabbage,15/1/2018,1.96,1,0,0,0,0
Baby Cabbage,16/1/2018,1.26,1,1,10,10,8.74
Baby Cabbage,17/1/2018,1.54,1,2,0,0,0
Baby Cabbage,18/1/2018,2.1,1,3,10,10,7.9
Baby Cabbage,19/1/2018,2.24,1,4,8,8,5.76
Baby Cabbage,20/1/2018,2.94,1,5,8,8,5.06
Baby Cabbage,21/1/2018,2.24,1,6,10,10,7.76
Baby Cabbage,22/1/2018,0.7,1,0,10,10,9.3
Baby Cabbage,23/1/2018,0.98,1,1,5,5,4.02
Baby Cabbage,24/1/2018,1.68,1,2,0,0,0
Baby Cabbage,25/1/2018,1.96,1,3,10,10,8.04
Baby Cabbage,26/1/2018,2.24,1,4,5,5,2.76
Baby Cabbage,27/1/2018,3.08,1,5,5,5,1.92
Baby Cabbage,28/1/2018,2.66,1,6,0,0,0
Baby Cabbage,29/1/2018,0.98,1,0,0,0,0
Baby Cabbage,30/1/2018,1.26,1,1,5,5,3.74
Baby Cabbage,31/1/2018,1.4,1,2,5,5,3.6
Baby Cabbage,1/2/2018,1.68,2,3,5,5,3.32
Baby Cabbage,2/2/2018,2.8,2,4,10,10,7.2
Baby Cabbage,3/2/2018,2.38,2,5,10,10,7.62
Baby Cabbage,4/2/2018,1.96,2,6,5,5,3.04
Baby Cabbage,5/2/2018,0.84,2,0,5,5,4.16
Baby Cabbage,6/2/2018,0.7,2,1,8,8,7.3
Baby Cabbage,7/2/2018,1.96,2,2,8,8,6.04
Baby Cabbage,8/2/2018,2.1,2,3,0,0,0
Baby Cabbage,9/2/2018,2.24,2,4,10,10,7.76
Baby Cabbage,10/2/2018,1.12,2,5,5,5,3.88
Baby Cabbage,11/2/2018,1.82,2,6,5,5,3.18
Baby Cabbage,12/2/2018,1.54,2,0,5,5,3.46
Baby Cabbage,13/2/2018,1.68,2,1,8,8,6.32
Baby Cabbage,14/2/2018,1.82,2,2,10,10,8.18
Baby Cabbage,15/2/2018,2.38,2,3,15,15,12.62
Baby Cabbage,16/2/2018,2.52,2,4,15,15,12.48
Baby Cabbage,17/2/2018,1.26,2,5,10,10,8.74
Baby Cabbage,18/2/2018,2.1,2,6,10,10,7.9
Baby Cabbage,19/2/2018,0.98,2,0,8,8,7.02
Baby Cabbage,20/2/2018,1.4,2,1,10,10,8.6
Baby Cabbage,21/2/2018,1.26,2,2,8,8,6.74
Baby Cabbage,22/2/2018,1.96,2,3,10,10,8.04
Baby Cabbage,23/2/2018,2.1,2,4,10,10,7.9
Baby Cabbage,24/2/2018,2.1,2,5,8,8,5.9
Baby Cabbage,25/2/2018,0.98,2,6,5,5,4.02
Baby Cabbage,26/2/2018,1.4,2,0,10,10,8.6
Baby Cabbage,27/2/2018,2.1,2,1,8,8,5.9
Baby Cabbage,28/2/2018,1.26,2,2,15,15,13.74
Baby Cabbage,1/3/2018,1.4,3,3,8,8,6.6
Baby Cabbage,2/3/2018,2.1,3,4,10,10,7.9
Baby Cabbage,3/3/2018,2.1,3,5,10,10,7.9
Baby Cabbage,4/3/2018,1.68,3,6,8,8,6.32
Baby Cabbage,5/3/2018,0.98,3,0,5,5,4.02
Baby Cabbage,6/3/2018,0.56,3,1,0,0,0
Baby Cabbage,7/3/2018,1.26,3,2,10,10,8.74
Baby Cabbage,8/3/2018,1.4,3,3,8,8,6.6
Baby Cabbage,9/3/2018,2.24,3,4,10,10,7.76
Baby Cabbage,10/3/2018,2.24,3,5,10,10,7.76
Baby Cabbage,11/3/2018,1.68,3,6,15,15,13.32
Baby Cabbage,12/3/2018,0.98,3,0,0,0,0
Baby Cabbage,13/3/2018,1.4,3,1,5,5,3.6
Baby Cabbage,14/3/2018,1.54,3,2,8,8,6.46
Baby Cabbage,15/3/2018,1.12,3,3,8,8,6.88
