Product - English Name,Date of Sale,Total Amount Sold,month,day,Quantity of Order Received,Quantity of Order Placed,Quantity of Order Left
Fresh Lettuce,2018/12/2,0.45,12,6,4,4.3,3.85
Fresh Lettuce,2018/12/3,0.1,12,0,2,1.8,1.7
Fresh Lettuce,2018/12/4,0.1,12,1,0,0,0
Fresh Lettuce,2018/12/5,0.45,12,2,3,3.3,2.85
Fresh Lettuce,2018/12/6,0.05,12,3,2,2,1.95
Fresh Lettuce,2018/12/7,0.4,12,4,4,4,3.6
Fresh Lettuce,2018/12/8,0.4,12,5,4,3.8,3.4
Fresh Lettuce,2018/12/9,0.4,12,6,4,4,3.6
Fresh Lettuce,2018/12/10,0.05,12,0,3,2.5,2.45
Fresh Lettuce,2018/12/11,0.15,12,1,3,1.8,1.65
Fresh Lettuce,2018/12/12,0.6,12,2,2,1.7,1.1
Fresh Lettuce,2018/12/13,0.25,12,3,3,3,2.75
Fresh Lettuce,2018/12/14,0.25,12,4,2,2,1.75
Fresh Lettuce,2018/12/15,0.55,12,5,3,3.2,2.65
Fresh Lettuce,2018/12/16,0.25,12,6,3,3,2.75
Fresh Lettuce,2018/12/17,0.15,12,0,2,0,-0.15
Fresh Lettuce,2018/12/18,0.15,12,1,2,2,1.85
Fresh Lettuce,2018/12/19,0.15,12,2,2,2,1.85
Fresh Lettuce,2018/12/20,0.25,12,3,2,2,1.75
Fresh Lettuce,2018/12/21,0.3,12,4,3,1.7,1.4
Fresh Lettuce,2018/12/22,0.35,12,5,3,3.2,2.85
Fresh Lettuce,2018/12/23,0.45,12,6,2,2,1.55
Fresh Lettuce,2018/12/24,0.2,12,0,2,0,-0.2
Fresh Lettuce,2018/12/25,0.55,12,1,4,3,2.45
Fresh Lettuce,2018/12/26,0.3,12,2,2,2.2,1.9
Fresh Lettuce,2018/12/27,0.1,12,3,2,2,1.9
Fresh Lettuce,2018/12/28,0.55,12,4,0,0,0
Fresh Lettuce,2018/12/29,0.55,12,5,2,2,1.45
Fresh Lettuce,2018/12/30,0.45,12,6,3,3.7,3.25
Fresh Lettuce,2018/12/31,0.4,12,0,2,0,-0.4
Fresh Lettuce,2019/1/1,1.05,1,1,3,3,1.95
Fresh Lettuce,2019/1/2,0,1,2,2,1.9,1.9
Fresh Lettuce,2019/1/3,0.15,1,3,1,1,0.85
Fresh Lettuce,2019/1/4,0.3,1,4,2,2,1.7
Fresh Lettuce,2019/1/5,0.65,1,5,0,0,0
Fresh Lettuce,2019/1/6,0.1,1,6,3,2.9,2.8
Fresh Lettuce,2019/1/7,0.3,1,0,0,0,0
Fresh Lettuce,2019/1/8,0.15,1,1,2,2.1,1.95
Fresh Lettuce,2019/1/9,0.3,1,2,1,1,0.7
Fresh Lettuce,2019/1/10,0.05,1,3,2,2.2,2.15
Fresh Lettuce,2019/1/11,0.4,1,4,2,2.1,1.7
Fresh Lettuce,2019/1/12,0.75,1,5,3,3,2.25
Fresh Lettuce,2019/1/13,0.6,1,6,1,1,0.4
Fresh Lettuce,2019/1/14,0.05,1,0,1,0.8,0.75
Fresh Lettuce,2019/1/15,0.25,1,1,1,1,0.75
Fresh Lettuce,2019/1/16,0.2,1,2,1,1,0.8
Fresh Lettuce,2019/1/17,0.1,1,3,0,0,0
Fresh Lettuce,2019/1/18,0.25,1,4,3,2.9,2.65
Fresh Lettuce,2019/1/19,0.4,1,5,2,2,1.6
Fresh Lettuce,2019/1/20,0.6,1,6,2,2.1,1.5
Fresh Lettuce,2019/1/21,0.2,1,0,1,1.2,1
Fresh Lettuce,2019/1/22,0.5,1,1,2,2.3,1.8
Fresh Lettuce,2019/1/23,0.05,1,2,0,0,0
Fresh Lettuce,2019/1/24,0.45,1,3,0,0,0
Fresh Lettuce,2019/1/25,0.6,1,4,2,2,1.4
Fresh Lettuce,2019/1/26,0.35,1,5,3,3.1,2.75
Fresh Lettuce,2019/1/27,0.4,1,6,2,2,1.6
Fresh Lettuce,2019/1/28,0.45,1,0,0,0,0
Fresh Lettuce,2019/1/29,0.05,1,1,1,1,0.95
Fresh Lettuce,2019/1/30,0.1,1,2,1,1,0.9
Fresh Lettuce,2019/1/31,0.35,1,3,5,5,4.65
Fresh Lettuce,2019/2/1,0.25,2,4,0,0,0
Fresh Lettuce,2019/2/2,0.45,2,5,2,2,1.55
Fresh Lettuce,2019/2/3,1,2,6,3,3,2
Fresh Lettuce,2019/2/4,1.25,2,0,15,15,13.75
Fresh Lettuce,2019/2/5,0.85,2,1,1,1.3,0.45
Fresh Lettuce,2019/2/6,0.4,2,2,0,0,0
Fresh Lettuce,2019/2/7,0.25,2,3,0,0,0
Fresh Lettuce,2019/2/8,0.5,2,4,3,2.7,2.2
Fresh Lettuce,2019/2/9,1.1,2,5,2,2.2,1.1
Fresh Lettuce,2019/2/10,0.6,2,6,2,2,1.4
Fresh Lettuce,2019/2/11,0.1,2,0,2,2,1.9
Fresh Lettuce,2019/2/12,0.05,2,1,0,0,0
Fresh Lettuce,2019/2/13,0,2,2,1,1,1
Fresh Lettuce,2019/2/14,0.2,2,3,0,0,0
Fresh Lettuce,2019/2/15,0.25,2,4,5,4.6,4.35
Fresh Lettuce,2019/2/16,0.45,2,5,1,1,0.55
Fresh Lettuce,2019/2/17,0.6,2,6,1,1,0.4
Fresh Lettuce,2019/2/18,0.4,2,0,2,1.9,1.5
Fresh Lettuce,2019/2/19,0.5,2,1,1,1,0.5
Fresh Lettuce,2019/2/20,0,2,2,2,2,2
Fresh Lettuce,2019/2/21,0.2,2,3,1,1.2,1
Fresh Lettuce,2019/2/22,0.5,2,4,2,2.2,1.7
Fresh Lettuce,2019/2/23,0.4,2,5,4,4,3.6
Fresh Lettuce,2019/2/24,0.3,2,6,2,2.1,1.8
Fresh Lettuce,2019/2/25,0.25,2,0,2,2.1,1.85
Fresh Lettuce,2019/2/26,0.55,2,1,0,0,0
Fresh Lettuce,2019/2/27,0.05,2,2,2,1.6,1.55
Fresh Lettuce,2019/2/28,0.3,2,3,1,1,0.7
Fresh Lettuce,2019/3/1,0.5,3,4,2,2.2,1.7
Fresh Lettuce,2019/3/2,0.35,3,5,3,2.8,2.45
Fresh Lettuce,2019/3/3,0.35,3,6,2,2,1.65
Fresh Lettuce,2019/3/4,0.25,3,0,2,2,1.75
Fresh Lettuce,2019/3/5,0.1,3,1,1,1,0.9
Fresh Lettuce,2019/3/6,0.35,3,2,0,0,0
Fresh Lettuce,2019/3/7,0.15,3,3,2,2.1,1.95
Fresh Lettuce,2019/3/8,0.4,3,4,3,3.3,2.9
Fresh Lettuce,2019/3/9,0.7,3,5,1,1,0.3
Fresh Lettuce,2019/3/10,0.55,3,6,2,2.3,1.75
Fresh Lettuce,2019/3/11,0.2,3,0,2,2,1.8
Fresh Lettuce,2019/3/12,0.1,3,1,2,1.8,1.7
Fresh Lettuce,2019/3/13,0.15,3,2,2,2.3,2.15
Fresh Lettuce,2019/3/14,0.1,3,3,0,0,0
Fresh Lettuce,2019/3/15,0.35,3,4,4,4,3.65
Fresh Lettuce,2019/3/16,1.15,3,5,2,2.2,1.05
Fresh Lettuce,2019/3/17,0.45,3,6,2,2.1,1.65
Fresh Lettuce,2019/3/18,0.45,3,0,2,1.9,1.45
Fresh Lettuce,2019/3/19,0.1,3,1,2,2,1.9
Fresh Lettuce,2019/3/20,0.3,3,2,0,0,0
Fresh Lettuce,2019/3/21,0.2,3,3,2,2,1.8
Fresh Lettuce,2019/3/22,0.1,3,4,2,2.3,2.2
Fresh Lettuce,2019/3/23,0.7,3,5,3,3.2,2.5
Fresh Lettuce,2019/3/24,0.75,3,6,3,3.1,2.35
Fresh Lettuce,2019/3/25,0.3,3,0,1,1,0.7
Fresh Lettuce,2019/3/26,0.45,3,1,0,0,0
Fresh Lettuce,2019/3/27,0.05,3,2,2,2,1.95
Fresh Lettuce,2019/3/28,0.2,3,3,1,1.3,1.1
Fresh Lettuce,2019/3/29,0.55,3,4,3,3.3,2.75
Fresh Lettuce,2019/3/30,0.5,3,5,3,3.2,2.7
Fresh Lettuce,2019/3/31,0.45,3,6,2,1.9,1.45
Fresh Lettuce,2019/4/1,0.05,4,0,1,1,0.95
Fresh Lettuce,2019/4/2,0.15,4,1,1,1.2,1.05
Fresh Lettuce,2019/4/3,0.3,4,2,2,2,1.7
Fresh Lettuce,2019/4/4,0.15,4,3,1,1.1,0.95
Fresh Lettuce,2019/4/5,0.25,4,4,2,1.9,1.65
Fresh Lettuce,2019/4/6,0.4,4,5,2,2.3,1.9
Fresh Lettuce,2019/4/7,0.7,4,6,3,3.1,2.4
Fresh Lettuce,2019/4/8,0,4,0,2,0.6,0.6
Fresh Lettuce,2019/4/9,0,4,1,2,1.9,1.9
Fresh Lettuce,2019/4/10,0.15,4,2,0,0,0
Fresh Lettuce,2019/4/11,0.4,4,3,1.5,1.5,1.1
Fresh Lettuce,2019/4/12,0.15,4,4,2,2,1.85
Fresh Lettuce,2019/4/13,0.4,4,5,2.5,1.8,1.4
Fresh Lettuce,2019/4/14,0.4,4,6,2.5,2.7,2.3
Fresh Lettuce,2019/4/15,0.25,4,0,2,2,1.75
Fresh Lettuce,2019/4/16,0.1,4,1,0,0,0
Fresh Lettuce,2019/4/17,0.15,4,2,1,1,0.85
Fresh Lettuce,2019/4/18,0.25,4,3,3,3.2,2.95
Fresh Lettuce,2019/4/19,0.95,4,4,4.5,3.5,2.55
Fresh Lettuce,2019/4/20,0.5,4,5,3,3.1,2.6
Fresh Lettuce,2019/4/21,0.55,4,6,2.5,2.5,1.95
Fresh Lettuce,2019/4/22,0.1,4,0,2,1.1,1
Fresh Lettuce,2019/4/23,0.2,4,1,1.5,1.6,1.4
Fresh Lettuce,2019/4/24,0.2,4,2,1.5,1.9,1.7
Fresh Lettuce,2019/4/25,0.1,4,3,2,2,1.9
Fresh Lettuce,2019/4/26,0.4,4,4,2.5,2.5,2.1
Fresh Lettuce,2019/4/27,0.8,4,5,2.5,2.5,1.7
Fresh Lettuce,2019/4/28,0.35,4,6,3,3.2,2.85
Fresh Lettuce,2019/4/29,0,4,0,1.5,1.7,1.7
Fresh Lettuce,2019/4/30,0.15,4,1,3,3.3,3.15
Fresh Lettuce,2019/5/1,1,5,2,4,4.7,3.7
Fresh Lettuce,2019/5/2,0.1,5,3,0,0,0
Fresh Lettuce,2019/5/3,0.4,5,4,4.5,3.8,3.4
Fresh Lettuce,2019/5/4,1.2,5,5,1.5,1.5,0.3
Fresh Lettuce,2019/5/5,0.5,5,6,4.5,4.7,4.2
Fresh Lettuce,2019/5/6,0.25,5,0,2,1.4,1.15
Fresh Lettuce,2019/5/7,0.2,5,1,2,2,1.8
Fresh Lettuce,2019/5/8,0,5,2,1,1,1
Fresh Lettuce,2019/5/9,0.25,5,3,1,1,0.75
Fresh Lettuce,2019/5/10,0.25,5,4,2.5,2.4,2.15
Fresh Lettuce,2019/5/11,1,5,5,3,2.9,1.9
Fresh Lettuce,2019/5/12,1.15,5,6,4,4.1,2.95
Fresh Lettuce,2019/5/13,0.2,5,0,3,3,2.8
Fresh Lettuce,2019/5/14,0.1,5,1,2,2,1.9
Fresh Lettuce,2019/5/15,0.2,5,2,0,0,0
Fresh Lettuce,2019/5/16,0.25,5,3,2,2.1,1.85
Fresh Lettuce,2019/5/17,0.4,5,4,3,3,2.6
Fresh Lettuce,2019/5/18,0.7,5,5,2.5,2.5,1.8
Fresh Lettuce,2019/5/19,0.55,5,6,2.5,2.2,1.65
Fresh Lettuce,2019/5/20,0.3,5,0,4.5,1.7,1.4
Fresh Lettuce,2019/5/21,0.05,5,1,2,1.4,1.35
Fresh Lettuce,2019/5/22,0,5,2,1.5,1.5,1.5
Fresh Lettuce,2019/5/23,0.45,5,3,2,2,1.55
Fresh Lettuce,2019/5/24,0.5,5,4,2.5,2.7,2.2
Fresh Lettuce,2019/5/25,0.55,5,5,3,3,2.45
Fresh Lettuce,2019/5/26,0.45,5,6,2,1.9,1.45
Fresh Lettuce,2019/5/27,0,5,0,1.5,1.8,1.8
Fresh Lettuce,2019/5/28,0.15,5,1,0,0,0
Fresh Lettuce,2019/5/29,0.25,5,2,2,2.4,2.15
Fresh Lettuce,2019/5/30,0.3,5,3,2,2.2,1.9
Fresh Lettuce,2019/5/31,0.3,5,4,2,2.1,1.8
Fresh Lettuce,2019/6/1,0.4,6,5,5,5,4.6
Fresh Lettuce,2019/6/2,0.4,6,6,1,0.9,0.5
Fresh Lettuce,2019/6/3,0.4,6,0,2,2,1.6
Fresh Lettuce,2019/6/4,0.3,6,1,2,2.1,1.8
Fresh Lettuce,2019/6/5,0.5,6,2,3,3,2.5
Fresh Lettuce,2019/6/6,0.05,6,3,2,1.9,1.85
Fresh Lettuce,2019/6/7,0.55,6,4,2,2.1,1.55
Fresh Lettuce,2019/6/8,0.55,6,5,3,3.4,2.85
Fresh Lettuce,2019/6/9,0.9,6,6,3,3.1,2.2
Fresh Lettuce,2019/6/10,0,6,0,2,2,2
Fresh Lettuce,2019/6/11,0.1,6,1,0,0,0
Fresh Lettuce,2019/6/12,0.25,6,2,2,2,1.75
Fresh Lettuce,2019/6/13,0.1,6,3,2,1.9,1.8
Fresh Lettuce,2019/6/14,0.45,6,4,3,3.2,2.75
Fresh Lettuce,2019/6/15,0.6,6,5,3,3.2,2.6
Fresh Lettuce,2019/6/16,1.3,6,6,3,3.2,1.9
Fresh Lettuce,2019/6/17,0,6,0,4,5,5
Fresh Lettuce,2019/6/18,0.25,6,1,0,0,0
Fresh Lettuce,2019/6/19,0.15,6,2,2,2,1.85
Fresh Lettuce,2019/6/20,0.35,6,3,2,2.1,1.75
Fresh Lettuce,2019/6/21,0.55,6,4,4,4.3,3.75
Fresh Lettuce,2019/6/22,0.8,6,5,2,1.9,1.1
Fresh Lettuce,2019/6/23,0.75,6,6,4,4.1,3.35
Fresh Lettuce,2019/6/24,0.5,6,0,3,3.3,2.8
Fresh Lettuce,2019/6/25,0.1,6,1,3,3,2.9
Fresh Lettuce,2019/6/26,0.25,6,2,2,2,1.75
Fresh Lettuce,2019/6/27,0.15,6,3,2,2,1.85
Fresh Lettuce,2019/6/28,0.55,6,4,3,3.4,2.85
Fresh Lettuce,2019/6/29,0.85,6,5,4,4,3.15
Fresh Lettuce,2019/6/30,0.65,6,6,4,4,3.35
Fresh Lettuce,2019/7/1,0,7,0,1,0.7,0.7
Fresh Lettuce,2019/7/2,0.1,7,1,3,3.1,3
Fresh Lettuce,2019/7/3,0.05,7,2,1,1.2,1.15
Fresh Lettuce,2019/7/4,0.3,7,3,0,0,0
Fresh Lettuce,2019/7/5,0.6,7,4,3,3.2,2.6
Fresh Lettuce,2019/7/6,0.55,7,5,4,4.3,3.75
Fresh Lettuce,2019/7/7,0.9,7,6,4,4.1,3.2
Fresh Lettuce,2019/7/8,0.4,7,0,2,2.2,1.8
Fresh Lettuce,2019/7/9,0.3,7,1,0,0,0
Fresh Lettuce,2019/7/10,0,7,2,3,3.1,3.1
Fresh Lettuce,2019/7/11,0.45,7,3,1,1,0.55
Fresh Lettuce,2019/7/12,0.45,7,4,3,3,2.55
Fresh Lettuce,2019/7/13,0.7,7,5,5,4.8,4.1
Fresh Lettuce,2019/7/14,0.25,7,6,4,4.3,4.05
Fresh Lettuce,2019/7/15,0.65,7,0,1,1.2,0.55
Fresh Lettuce,2019/7/16,0.25,7,1,2,2.1,1.85
Fresh Lettuce,2019/7/17,0.35,7,2,2,2,1.65
Fresh Lettuce,2019/7/18,0,7,3,1,1.4,1.4
Fresh Lettuce,2019/7/19,0.6,7,4,2,2.1,1.5
Fresh Lettuce,2019/7/20,0.4,7,5,4,4,3.6
Fresh Lettuce,2019/7/21,0.55,7,6,5,5,4.45
Fresh Lettuce,2019/7/22,0.25,7,0,2,2.1,1.85
Fresh Lettuce,2019/7/23,0.1,7,1,1,1.3,1.2
Fresh Lettuce,2019/7/24,0.4,7,2,2,2.2,1.8
Fresh Lettuce,2019/7/25,0.15,7,3,2,2,1.85
Fresh Lettuce,2019/7/26,1.05,7,4,4,4,2.95
Fresh Lettuce,2019/7/27,1.1,7,5,4,5,3.9
Fresh Lettuce,2019/7/28,0.75,7,6,6,6.5,5.75
Fresh Lettuce,2019/7/29,0.35,7,0,2,2.2,1.85
Fresh Lettuce,2019/7/30,0,7,1,2,2.2,2.2
Fresh Lettuce,2019/7/31,0.25,7,2,1,1,0.75
Fresh Lettuce,2019/8/1,0.3,8,3,2,2,1.7
Fresh Lettuce,2019/8/2,0.45,8,4,5,5,4.55
Fresh Lettuce,2019/8/3,0.8,8,5,5,5,4.2
Fresh Lettuce,2019/8/4,0.4,8,6,5,5,4.6
Fresh Lettuce,2019/8/5,0.1,8,0,1,1,0.9
Fresh Lettuce,2019/8/6,0.2,8,1,0,0,0
Fresh Lettuce,2019/8/7,0.2,8,2,0,0,0
Fresh Lettuce,2019/8/8,0.65,8,3,4,3.8,3.15
Fresh Lettuce,2019/8/9,1.15,8,4,4,5,3.85
Fresh Lettuce,2019/8/10,0.5,8,5,5,5,4.5
Fresh Lettuce,2019/8/11,0.8,8,6,3,3,2.2
Fresh Lettuce,2019/8/12,0.55,8,0,4,5,4.45
Fresh Lettuce,2019/8/13,0.35,8,1,0,0,0
Fresh Lettuce,2019/8/14,0.1,8,2,0,0,0
Fresh Lettuce,2019/8/15,0.15,8,3,1,1.1,0.95
Fresh Lettuce,2019/8/16,0.35,8,4,3,3,2.65
Fresh Lettuce,2019/8/17,0.45,8,5,4,5,4.55
Fresh Lettuce,2019/8/18,0.8,8,6,2,2,1.2
Fresh Lettuce,2019/8/19,0.35,8,0,1,1.1,0.75
Fresh Lettuce,2019/8/20,0.1,8,1,1,0.9,0.8
Fresh Lettuce,2019/8/21,0.3,8,2,1,1.2,0.9
Fresh Lettuce,2019/8/22,0.2,8,3,1,1.2,1
Fresh Lettuce,2019/8/23,0.3,8,4,3,3.3,3
Fresh Lettuce,2019/8/24,0.65,8,5,3,3.7,3.05
Fresh Lettuce,2019/8/25,0.8,8,6,4,4.2,3.4
Fresh Lettuce,2019/8/26,0.15,8,0,1,0.9,0.75
Fresh Lettuce,2019/8/27,0.25,8,1,0,0,0
Fresh Lettuce,2019/8/28,0.2,8,2,1,0.9,0.7
Fresh Lettuce,2019/8/29,0.4,8,3,1.5,1.8,1.4
Fresh Lettuce,2019/8/30,0.85,8,4,3,3.2,2.35
Fresh Lettuce,2019/8/31,0.5,8,5,3,3.3,2.8
Fresh Lettuce,2019/9/1,0.65,9,6,3,3.2,2.55
Fresh Lettuce,2019/9/2,0.25,9,0,1,1,0.75
Fresh Lettuce,2019/9/3,0.05,9,1,2,2.1,2.05
Fresh Lettuce,2019/9/4,0.25,9,2,0,0,0
Fresh Lettuce,2019/9/5,0.3,9,3,0,0,0
Fresh Lettuce,2019/9/6,0.25,9,4,3,3,2.75
Fresh Lettuce,2019/9/7,0.75,9,5,2,2,1.25
Fresh Lettuce,2019/9/8,0.7,9,6,3.36,3.36,2.66
Fresh Lettuce,2019/9/9,0.15,9,0,1,1,0.85
Fresh Lettuce,2019/9/10,0.25,9,1,1,1.1,0.85
Fresh Lettuce,2019/9/11,0.3,9,2,2,2.1,1.8
Fresh Lettuce,2019/9/12,0.65,9,3,2,2.1,1.45
Fresh Lettuce,2019/9/13,0.3,9,4,2,2.1,1.8
Fresh Lettuce,2019/9/14,0.75,9,5,3,3.3,2.55
Fresh Lettuce,2019/9/15,0.6,9,6,2,1.9,1.3
Fresh Lettuce,2019/9/16,0.4,9,0,1,1.1,0.7
Fresh Lettuce,2019/9/17,0.15,9,1,1,1.1,0.95
Fresh Lettuce,2019/9/18,0.45,9,2,0,0,0
Fresh Lettuce,2019/9/19,0.4,9,3,2,1.7,1.3
Fresh Lettuce,2019/9/20,0.4,9,4,4,3.8,3.4
Fresh Lettuce,2019/9/21,0.75,9,5,2,2.2,1.45
Fresh Lettuce,2019/9/22,0.5,9,6,2,1.8,1.3
Fresh Lettuce,2019/9/23,0.25,9,0,1,1.2,0.95
Fresh Lettuce,2019/9/24,0.35,9,1,1,1,0.65
Fresh Lettuce,2019/9/25,0.2,9,2,1,1.3,1.1
Fresh Lettuce,2019/9/26,0.15,9,3,1,1,0.85
Fresh Lettuce,2019/9/27,0.5,9,4,2,2,1.5
Fresh Lettuce,2019/9/28,1.25,9,5,2,2.2,0.95
Fresh Lettuce,2019/9/29,0.9,9,6,4,3.9,3
Fresh Lettuce,2019/9/30,0.45,9,0,2,1.8,1.35
Fresh Lettuce,2019/10/1,0.2,10,1,0,0,0
Fresh Lettuce,2019/10/2,0.1,10,2,1,1.2,1.1
Fresh Lettuce,2019/10/3,0.3,10,3,1,1.1,0.8
Fresh Lettuce,2019/10/4,0.55,10,4,2,2,1.45
Fresh Lettuce,2019/10/5,0.95,10,5,4,5,4.05
Fresh Lettuce,2019/10/6,0.65,10,6,1,0.9,0.25
Fresh Lettuce,2019/10/7,0.25,10,0,0,0,0
Fresh Lettuce,2019/10/8,0,10,1,1,1.3,1.3
Fresh Lettuce,2019/10/9,0.05,10,2,1,1.1,1.05
Fresh Lettuce,2019/10/10,0.25,10,3,0,0,0
Fresh Lettuce,2019/10/11,0.65,10,4,4,4,3.35
Fresh Lettuce,2019/10/12,0.6,10,5,2,2,1.4
Fresh Lettuce,2019/10/13,0.75,10,6,3,3.3,2.55
Fresh Lettuce,2019/10/14,0,10,0,0,0,0
Fresh Lettuce,2019/10/15,0.1,10,1,1,1,0.9
Fresh Lettuce,2019/10/16,0.2,10,2,1,0.9,0.7
Fresh Lettuce,2019/10/17,0.25,10,3,0,0,0
Fresh Lettuce,2019/10/18,0.45,10,4,3,3.1,2.65
Fresh Lettuce,2019/10/19,1.15,10,5,3,3.1,1.95
Fresh Lettuce,2019/10/20,0.3,10,6,3,2.9,2.6
Fresh Lettuce,2019/10/21,0.55,10,0,1,1,0.45
Fresh Lettuce,2019/10/22,0.2,10,1,1,1.1,0.9
Fresh Lettuce,2019/10/23,0.15,10,2,1,1,0.85
Fresh Lettuce,2019/10/24,0.3,10,3,1,1,0.7
Fresh Lettuce,2019/10/25,0.5,10,4,3,3.3,2.8
Fresh Lettuce,2019/10/26,1.3,10,5,3,3.1,1.8
Fresh Lettuce,2019/10/27,0.6,10,6,4,4.7,4.1
Fresh Lettuce,2019/10/28,0.45,10,0,2,2.1,1.65
Fresh Lettuce,2019/10/29,0.05,10,1,0,0,0
Fresh Lettuce,2019/10/30,0.15,10,2,1,1,0.85
Fresh Lettuce,2019/10/31,0.35,10,3,1,1,0.65
Fresh Lettuce,2019/11/1,0.15,11,4,2,2.1,1.95
Fresh Lettuce,2019/11/2,0.35,11,5,3,3.1,2.75
Fresh Lettuce,2019/11/3,1,11,6,2,2.2,1.2
Fresh Lettuce,2019/11/4,0.2,11,0,0,0,0
Fresh Lettuce,2019/11/5,0.25,11,1,2,0.8,0.55
Fresh Lettuce,2019/11/6,0,11,2,1,1,1
Fresh Lettuce,2019/11/7,0.2,11,3,0,0,0
Fresh Lettuce,2019/11/8,0.2,11,4,2,2,1.8
Fresh Lettuce,2019/11/9,0.6,11,5,3,2.8,2.2
Fresh Lettuce,2019/11/10,0.55,11,6,3,3.2,2.65
Fresh Lettuce,2019/11/11,0.2,11,0,0,0,0
Fresh Lettuce,2019/11/12,0.5,11,1,1,1,0.5
Fresh Lettuce,2019/11/13,0.4,11,2,1.5,1.7,1.3
Fresh Lettuce,2019/11/14,0.15,11,3,2,2.3,2.15
Fresh Lettuce,2019/11/15,0.6,11,4,2,2,1.4
Fresh Lettuce,2019/11/16,1.05,11,5,2.5,2.6,1.55
Fresh Lettuce,2019/11/17,0.65,11,6,3,3.1,2.45
Fresh Lettuce,2019/11/18,0.15,11,0,1.5,1.5,1.35
Fresh Lettuce,2019/11/19,0.1,11,1,2,2.4,2.3
Fresh Lettuce,2019/11/20,0.05,11,2,0,0,0
Fresh Lettuce,2019/11/21,0.35,11,3,1,1.1,0.75
Fresh Lettuce,2019/11/22,0.35,11,4,2.5,2.6,2.25
Fresh Lettuce,2019/11/23,0.4,11,5,2,2.2,1.8
Fresh Lettuce,2019/11/24,0.45,11,6,2,2,1.55
Fresh Lettuce,2019/11/25,0.05,11,0,1.5,1.7,1.65
Fresh Lettuce,2019/11/26,0.2,11,1,0,0,0
Fresh Lettuce,2019/11/27,0.35,11,2,1.5,1.5,1.15
Fresh Lettuce,2019/11/28,0.35,11,3,1,1.1,0.75
Fresh Lettuce,2019/11/29,0.7,11,4,2,1.8,1.1
Fresh Lettuce,2019/11/30,0.8,11,5,2.5,2.5,1.7
Fresh Lettuce,2019/12/1,0.75,12,6,3,2.8,2.05
Fresh Lettuce,2019/12/2,0.35,12,0,2,2,1.65
Fresh Lettuce,2019/12/3,0.4,12,1,2,2,1.6
Fresh Lettuce,2019/12/4,0.25,12,2,2,1.9,1.65
Fresh Lettuce,2019/12/5,0.1,12,3,2,2.1,2
Fresh Lettuce,2019/12/6,0.2,12,4,2,1.9,1.7
Fresh Lettuce,2019/12/7,0.55,12,5,3,3,2.45
Fresh Lettuce,2019/12/8,0.35,12,6,2,1.9,1.55
Fresh Lettuce,2019/12/9,0.05,12,0,1.5,1.3,1.25
Fresh Lettuce,2019/12/10,0.2,12,1,1,1.1,0.9
Fresh Lettuce,2019/12/11,0.3,12,2,1.5,1.5,1.2
Fresh Lettuce,2019/12/12,0.45,12,3,1.5,1.7,1.25
Fresh Lettuce,2019/12/13,0.4,12,4,2,1.8,1.4
Fresh Lettuce,2019/12/14,0.75,12,5,3,2.7,1.95
Fresh Lettuce,2019/12/15,0.75,12,6,3,3.1,2.35
Fresh Lettuce,2019/12/16,0.3,12,0,1.5,1.7,1.4
Fresh Lettuce,2019/12/17,0.65,12,1,1,0.6,-0.05
Fresh Lettuce,2019/12/18,0.4,12,2,1.5,1.7,1.3
Fresh Lettuce,2019/12/19,0.2,12,3,2,2,1.8
Fresh Lettuce,2019/12/20,0.3,12,4,2,2.3,2
Fresh Lettuce,2019/12/21,0.5,12,5,1.5,1.6,1.1
Fresh Lettuce,2019/12/22,0.2,12,6,2,2.1,1.9
Fresh Lettuce,2019/12/23,0.2,12,0,0,0,0
Fresh Lettuce,2019/12/24,0.7,12,1,2,2.1,1.4
Fresh Lettuce,2019/12/25,0.65,12,2,2.5,2.5,1.85
Fresh Lettuce,2019/12/26,0.15,12,3,1.5,1.7,1.55
Fresh Lettuce,2019/12/27,0.2,12,4,1.5,1.4,1.2
Fresh Lettuce,2019/12/28,0.4,12,5,1.5,1.6,1.2
Fresh Lettuce,2019/12/29,0.1,12,6,5,3.5,3.4
Fresh Lettuce,2019/12/30,0.2,12,0,0,0,0
Fresh Lettuce,2019/12/31,1.1,12,1,1,1.2,0.1
Fresh Lettuce,2020/1/1,1.1,1,2,3,3,1.9
Fresh Lettuce,2020/1/2,0.2,1,3,1.5,1.4,1.2
Fresh Lettuce,2020/1/3,0.25,1,4,2,2.3,2.05
Fresh Lettuce,2020/1/4,0.85,1,5,2,2.2,1.35
Fresh Lettuce,2020/1/5,0.7,1,6,4,4.5,3.8
Fresh Lettuce,2020/1/6,0,1,0,1,0.8,0.8
Fresh Lettuce,2020/1/7,0.05,1,1,0,0,0
Fresh Lettuce,2020/1/8,0.15,1,2,1,0.9,0.75
Fresh Lettuce,2020/1/9,0.1,1,3,0,0,0
Fresh Lettuce,2020/1/10,0.35,1,4,2,2.2,1.85
Fresh Lettuce,2020/1/11,0.6,1,5,2.5,2.3,1.7
Fresh Lettuce,2020/1/12,0.35,1,6,3,3.4,3.05
Fresh Lettuce,2020/1/13,0.1,1,0,0,0,0
Fresh Lettuce,2020/1/14,0.2,1,1,1,1,0.8
Fresh Lettuce,2020/1/15,0.25,1,2,1.5,1.5,1.25
Fresh Lettuce,2020/1/16,0.1,1,3,1,1,0.9
